object_id,kepoi_name,kepler_name,kepid,source,koi_disposition,koi_period,koi_duration,koi_depth,koi_steff,koi_kepmag,koi_prad,koi_slogg,koi_srad,koi_teq,koi_model_snr,koi_impact,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,log_period,log_depth,label
K03793.01,K03793.01,,4037163,KOI,FALSE POSITIVE,0.635441862,1.9827,147610.0,5780.0,16.675,56.3,4.438,1.0,2118.0,317.1,0.872,1,0,0,0,-0.19692417786779842,5.169115780235715,0
K03865.01,K03865.01,,5535890,KOI,FALSE POSITIVE,3.255189932,2.7117,119.2,5807.0,13.088,1.39,4.23,1.256,1390.0,38.3,0.447,0,1,1,0,0.5125763336148266,2.076276255404218,0
K03866.01,K03866.01,,5215980,KOI,FALSE POSITIVE,2.531140101,20.399,11786.0,5325.0,15.209,32.12,4.607,0.75,1100.0,304.2,1.249,0,1,1,1,0.40331618443413786,4.0713664367591305,0
K03867.01,K03867.01,Kepler-1523 b,9353742,KOI,CONFIRMED,0.938750221,1.3568,280.7,5497.0,14.86,1.46,4.527,0.886,1676.0,47.4,0.013,0,0,0,0,-0.027449947746423158,2.448242412634439,1
K03868.01,K03868.01,,9178185,KOI,FALSE POSITIVE,2.992704682,1.2585,361.1,5908.0,13.957,7.86,3.497,3.915,2328.0,39.9,0.647,0,1,1,0,0.47606386307953175,2.5576274884268266,0
K03869.01,K03869.01,,6290382,KOI,FALSE POSITIVE,6.12810722,2.824,2336.0,7245.0,13.186,39.52,4.158,1.667,1513.0,17.5,1.159,0,1,0,0,0.7873263552940949,3.3684728384403617,0
K03635.01,K03635.01,,3327992,KOI,FALSE POSITIVE,2.115511511,8.5116,25805.0,4188.0,15.582,36.16,4.615,0.661,897.0,153.3,1.278,0,1,1,1,0.32541539277304743,4.411703863405971,0
K03636.01,K03636.01,,5649206,KOI,FALSE POSITIVE,2.446736567,5.0201,415860.0,5780.0,17.991,71.52,4.438,1.0,1351.0,1037.3,0.477,0,1,0,0,0.3885872126468479,5.6189471492307375,0
K03638.01,K03638.01,,5181804,KOI,FALSE POSITIVE,4.350460215,2.5276,50424.0,6585.0,15.929,533.08,4.208,1.416,1472.0,247.2,4.203,0,1,0,0,0.6385352013829173,4.702637294117559,0
K03639.01,K03639.01,,10491544,KOI,FALSE POSITIVE,22.77194512,10.1995,30246.0,5073.0,13.436,251.93,3.02,4.61,1254.0,208.6,1.263,0,1,1,1,1.3574001284984645,4.480667947821794,0
K01915.02,K01915.02,Kepler-335 c,9101496,KOI,CONFIRMED,67.844689,11.757,211.2,5878.0,13.996,2.65,4.005,1.812,592.0,18.9,0.368,0,0,0,0,1.8315158560006057,2.3246939138617746,1
K01992.02,K01992.02,Kepler-347 c,11450414,KOI,CONFIRMED,27.3214242,4.836,279.6,5592.0,14.513,3.61,4.115,1.451,705.0,14.9,0.983,0,0,0,0,1.4365033343242757,2.446537167073644,1
K03715.01,K03715.01,,4937143,KOI,FALSE POSITIVE,9.84883968,5.7425,22012.0,6938.0,16.35,63.42,4.281,1.31,1134.0,236.6,1.25,0,1,0,0,0.9933850680350493,4.342659504139119,0
K03716.01,K03716.01,,8719324,KOI,FALSE POSITIVE,10.23335969,7.55,421.1,5767.0,11.614,2.39,4.438,1.0,878.0,23.0,0.537,1,0,0,0,1.0100182393119366,2.6243852414202653,0
K03717.01,K03717.01,,11241814,KOI,FALSE POSITIVE,227.6625222,5.5072,13895.0,6124.0,14.984,44.24,4.414,1.007,319.0,227.5,1.25,0,1,0,0,2.357291542949922,4.142858551113391,0
K03718.01,K03718.01,,5036537,KOI,FALSE POSITIVE,1.06100873,2.6715,6367.1,5080.0,15.564,9.14,4.417,0.947,1568.0,174.9,0.882,0,1,1,1,0.02571895729929461,3.8039416708324523,0
K03719.01,K03719.01,,9837083,KOI,FALSE POSITIVE,0.623393802,1.40392,30192.0,4330.0,16.18,28.21,4.628,0.639,1379.0,867.8,1.137,0,1,0,0,-0.2052375199458969,4.479891882820856,0
K03794.01,K03794.01,Kepler-1520 b,12557548,KOI,CONFIRMED,0.65355361,1.63,4595.9,4550.0,15.692,22.95,4.622,0.66,1437.0,217.4,1.226,0,0,0,0,-0.18471878211215345,3.662370570512186,1
K02034.02,K02034.02,Kepler-1065 c,3657758,KOI,CONFIRMED,2.3702932,1.666,224.8,5668.0,15.54,1.29,4.545,0.868,1256.0,7.0,0.003,0,0,0,0,0.37480207059501197,2.3517963068970236,1
K03795.01,K03795.01,,3338660,KOI,FALSE POSITIVE,1.873380717,10.1083,538720.0,5992.0,14.807,89.79,4.283,1.171,1669.0,1513.7,0.27,0,1,0,0,0.27262604565618687,5.731363099044013,0
K03797.01,K03797.01,,5546277,KOI,FALSE POSITIVE,7.50023955,2.916,273.2,5849.0,13.61,21.06,4.517,0.919,901.0,29.0,1.194,0,1,1,0,0.8750751345359311,2.436480695009495,0
K03870.01,K03870.01,,8258160,KOI,FALSE POSITIVE,23.6270348,11.481,8433.0,5305.0,16.375,21.71,4.477,0.857,560.0,78.4,1.096,0,1,0,0,1.3734092209636377,3.925982100327103,0
K03871.01,K03871.01,,9752982,KOI,FALSE POSITIVE,0.716709897,0.7466,932.5,5173.0,12.224,66.73,3.471,2.742,3124.0,47.6,1.182,1,0,0,0,-0.14465659834501193,2.9696488404807253,0
K03872.01,K03872.01,,4666008,KOI,FALSE POSITIVE,2.248063246,5.1297,631.7,6325.0,14.434,30.38,4.409,1.112,1566.0,87.9,1.225,0,1,1,1,0.35180852531447065,2.800510876894368,0
K02076.02,K02076.02,Kepler-1085 b,9517393,KOI,CONFIRMED,219.3215562,12.4124,3628.7,6063.0,15.273,6.11,4.476,1.012,313.0,93.8,0.244,0,0,0,0,2.341081318766591,3.5597510647202126,1
K03640.01,K03640.01,,8052474,KOI,FALSE POSITIVE,245.4382021,14.502,11312.0,5637.0,12.777,19.17,4.383,0.99,289.0,844.7,1.001,0,1,0,0,2.3899421609581437,4.053539396452824,0
K03641.01,K03641.01,,3534118,KOI,FALSE POSITIVE,178.4129899,2.9298,37510.0,6078.0,13.944,33.24,4.346,1.148,361.0,535.1,0.936,0,1,0,0,2.251426471321014,4.574147064150723,0
K03641.02,K03641.02,,3534118,KOI,FALSE POSITIVE,178.44973004,12.86,421.1,5767.0,13.944,2.39,4.438,1.0,878.0,23.0,0.537,1,1,0,0,2.2515158952884455,2.6243852414202653,0
K03642.01,K03642.01,,2441161,KOI,FALSE POSITIVE,2.192004364,3.075,99583.0,5306.0,16.654,37.56,4.642,0.687,1118.0,298.7,1.003,0,1,0,0,0.34084141443789384,4.99818520552872,0
K03643.01,K03643.01,,3231120,KOI,FALSE POSITIVE,3.900109346,3.9037,126190.0,5791.0,16.597,40.37,4.424,0.969,1160.0,448.0,0.733,0,1,0,0,0.5910767833595003,5.101024940352695,0
K03644.02,K03644.02,,12216706,KOI,FALSE POSITIVE,0.73553763,2.0,421.1,5767.0,15.009,2.39,4.438,1.0,878.0,23.0,0.537,1,1,0,0,-0.13339510392447704,2.6243852414202653,0
K03720.01,K03720.01,,10735331,KOI,FALSE POSITIVE,213.3990406,6.5043,13930.0,6960.0,13.381,35.2,4.069,1.83,468.0,370.9,0.981,0,1,0,0,2.329192462590501,4.143951116423963,0
K03721.01,K03721.01,,7763269,KOI,FALSE POSITIVE,6.40802979,2.9288,7784.1,6261.0,14.078,51.44,4.293,1.194,1157.0,108.2,1.287,0,1,0,0,0.8067245220528578,3.8912084065471952,0
K03722.01,K03722.01,,8365739,KOI,CANDIDATE,2.38920105,3.15,421.1,5767.0,15.366,2.39,4.438,1.0,878.0,23.0,0.537,0,0,0,0,0.3782526969377105,2.6243852414202653,1
K03724.01,K03724.01,,11200405,KOI,FALSE POSITIVE,4.639602084,3.4636,25079.0,6078.0,16.803,19.96,4.223,1.194,1285.0,131.0,0.634,0,1,0,0,0.666480734836454,4.399310215446545,0
K03798.01,K03798.01,,5475736,KOI,FALSE POSITIVE,2.991885335,7.4319,1356.9,5750.0,14.011,3.94,4.464,0.839,1209.0,160.2,0.95,0,1,1,1,0.47594494503098494,3.132547842465581,0
K03799.01,K03799.01,,9049673,KOI,FALSE POSITIVE,1.327471395,5.2334,5673.8,5232.0,15.818,7.08,4.519,0.777,1395.0,218.7,0.897,0,1,1,0,0.12302517146536943,3.7538740229601437,0
K07807.01,K07807.01,,7031898,KOI,FALSE POSITIVE,0.566792595,2.637,19.9,6277.0,12.982,0.5,4.322,1.121,2548.0,9.4,0.068,0,0,1,1,-0.24657583233362126,1.2988530764097066,0
K03801.01,K03801.01,,8827930,KOI,CANDIDATE,288.3128666,5.419,11181.0,5672.0,15.999,13.21,4.252,1.22,300.0,96.8,0.525,0,0,0,0,2.4598640241734766,4.048480647473502,1
K03802.01,K03802.01,,5020044,KOI,FALSE POSITIVE,2.119100054,8.2163,1651.1,6292.0,13.835,34.34,4.426,1.078,1571.0,195.7,1.247,0,1,1,1,0.3261514625504618,3.2177733774014956,0
K03874.01,K03874.01,,11560037,KOI,FALSE POSITIVE,1.466535757,0.8222,1346.4,5888.0,15.446,4.28,4.387,1.02,1671.0,86.1,0.824,0,1,0,0,0.1662926563915613,3.1291741029677675,0
K03875.01,K03875.01,,11911561,KOI,FALSE POSITIVE,8.870415578,1.2864,873.1,6022.0,13.579,39.46,4.027,1.514,1151.0,43.8,1.206,0,1,0,0,0.9479439669573548,2.941063988219902,0
K07786.01,K07786.01,,6547322,KOI,FALSE POSITIVE,1.49131759,4.721,25.8,6014.0,13.953,1.26,3.782,2.429,2475.0,10.3,0.467,0,0,1,0,0.17357014036579252,1.41161970596323,0
K03876.01,K03876.01,Kepler-1928 b,3440118,KOI,CONFIRMED,19.57783279,1.9857,432.6,5620.0,12.624,1.96,4.533,0.884,621.0,37.2,0.694,0,0,0,0,1.2917646149729065,2.636086515103073,1
K03877.01,K03877.01,,9159265,KOI,FALSE POSITIVE,3.04476607,9.568,272.6,5627.0,14.506,15.7,4.568,0.818,1126.0,67.0,1.159,0,1,1,1,0.4835539313167382,2.435525851498655,0
K03878.01,K03878.01,Kepler-1524 b,4472818,KOI,CONFIRMED,70.9672087,6.9623,784.7,5818.0,12.72,2.84,4.464,0.986,438.0,69.3,0.545,0,0,0,0,1.8510577237856403,2.89470365260923,1
K03645.01,K03645.01,,5816806,KOI,FALSE POSITIVE,4.45543346,5.116,245680.0,5780.0,17.046,51.69,4.438,1.0,1106.0,508.6,0.469,0,1,0,0,0.6488899620493549,5.3903698034350125,0
K03646.01,K03646.01,,6531496,KOI,FALSE POSITIVE,14.323889947,4.83729,69072.0,5853.0,16.095,45.93,4.529,0.895,720.0,834.3,1.073,0,1,1,0,1.1560609755907572,4.839302031312193,0
K03647.01,K03647.01,,9661869,KOI,FALSE POSITIVE,20.427232317,3.46429,121810.0,6167.0,16.677,601.32,4.354,1.121,749.0,526.6,5.499,0,1,0,0,1.3102095281165604,5.085682943194615,0
K01922.03,K01922.03,Kepler-1016 c,9411166,KOI,CONFIRMED,105.6552651,9.39,1366.9,5741.0,15.356,4.22,4.331,1.136,407.0,42.3,0.371,0,0,0,0,2.023891144047128,3.1357367435094736,1
K03648.01,K03648.01,,3097352,KOI,FALSE POSITIVE,4.029803201,4.4301,191070.0,6024.0,16.936,47.58,4.385,1.078,1233.0,352.3,0.17,0,1,0,0,0.6052838375042161,5.2811925036053236,0
K03649.01,K03649.01,,6066379,KOI,FALSE POSITIVE,1.303858554,4.36797,126640.0,6282.0,15.475,73.29,4.207,1.343,2080.0,904.0,0.928,0,1,1,0,0.1152304805453123,5.1025709018543,0
K00416.03,K00416.03,,6508221,KOI,CANDIDATE,9.74765878,2.62,102.0,5176.0,14.29,0.78,4.612,0.738,679.0,11.6,0.658,0,0,0,0,0.9889003181576597,2.0086001717619175,1
K02004.02,K02004.02,Kepler-1047 c,12154526,KOI,CONFIRMED,3.18899015,2.722,66.2,5700.0,13.351,0.98,4.327,1.176,1309.0,18.4,0.526,0,0,0,0,0.503653177817041,1.8208579894397,1
K07798.01,K07798.01,,6952971,KOI,CANDIDATE,309.89103,16.4,321.3,6450.0,14.706,2.15,4.386,1.155,314.0,10.7,0.569,0,0,0,0,2.4912090054813523,2.506910725551518,1
K03726.01,K03726.01,,6973796,KOI,FALSE POSITIVE,115.9943364,2.4136,37571.0,4530.0,15.852,13.66,4.566,0.735,265.0,102.4,0.028,0,1,0,0,2.06443678465558,4.574852754517795,0
K03727.01,K03727.01,,12023089,KOI,FALSE POSITIVE,0.623441636,1.46001,19340.0,5319.0,15.626,29.19,4.612,0.654,1711.0,164.7,1.2127,0,1,0,0,-0.20520419711655724,4.286456469746983,0
K03803.01,K03803.01,,6286155,KOI,FALSE POSITIVE,14.5417471,5.6067,1088.6,5032.0,13.763,163.25,3.042,5.922,1494.0,71.2,1.214,0,1,1,1,1.1626165874245058,3.036868329981055,0
K03804.01,K03804.01,,7831363,KOI,FALSE POSITIVE,2.81753381,2.1551,3836.0,6313.0,14.248,52.91,4.325,1.098,1494.0,39.3,1.373,0,1,0,0,0.44986913622065805,3.583878598498626,0
K02039.02,K02039.02,Kepler-1067 b,8804845,KOI,CONFIRMED,0.762132307,1.22,63.7,5594.0,14.305,0.75,4.489,0.934,1872.0,11.5,0.399,0,0,0,0,-0.11796962811951783,1.8041394323353503,1
K03806.01,K03806.01,,5305471,KOI,FALSE POSITIVE,161.252247,23.467,2185.9,5555.0,14.178,4.49,4.502,0.811,303.0,84.1,0.892,1,0,1,1,2.207505775108246,3.33963029007408,0
K03879.01,K03879.01,,5560830,KOI,FALSE POSITIVE,0.867719291,6.323,2651.8,6220.0,14.445,37.79,4.398,1.056,2106.0,157.1,1.27,1,0,1,1,-0.06162074727365088,3.4235407662743014,0
K03880.01,K03880.01,,4147444,KOI,CANDIDATE,1.803697292,1.5922,69.7,6438.0,10.762,1.0,4.33,1.166,1783.0,25.8,0.405,0,0,0,0,0.2561636532474918,1.8432327780980093,1
K03881.01,K03881.01,,8211824,KOI,FALSE POSITIVE,0.84112187,2.0431,75070.0,5048.0,16.055,39.34,4.571,0.707,1514.0,89.7,1.0871,0,1,0,0,-0.0751410747918636,4.875466415866385,0
K03882.01,K03882.01,,5980800,KOI,FALSE POSITIVE,0.828326025,1.42721,10718.0,5400.0,15.044,49.67,4.382,0.978,1845.0,164.5,1.3292,0,1,0,0,-0.08179869342034034,4.030113752707593,0
K03883.01,K03883.01,,9592850,KOI,FALSE POSITIVE,1.219324537,4.7501,379060.0,5455.0,16.4,60.62,4.458,0.897,1569.0,241.0,0.489,0,1,0,0,0.08611931338672205,5.578707958270234,0
K03650.01,K03650.01,,6227560,KOI,FALSE POSITIVE,2.401751509,2.0835,25044.0,4577.0,15.927,268.75,4.688,0.557,888.0,83.1,5.25,0,1,0,0,0.3805280722373068,4.3987036951130785,0
K03651.01,K03651.01,,5866104,KOI,FALSE POSITIVE,36.97709537,5.2063,217140.0,5780.0,17.066,59.66,4.438,1.0,546.0,204.9,0.75,0,1,0,0,1.5679327934017089,5.336739833491843,0
K03652.01,K03652.01,,8256044,KOI,FALSE POSITIVE,16.371883638,3.44467,65927.0,5642.0,15.879,70.73,4.114,1.415,840.0,639.8,1.066,0,1,0,0,1.2140986492670207,4.819063313676525,0
K03653.01,K03653.01,,8780968,KOI,FALSE POSITIVE,2.617284592,9.5545,231450.0,5510.0,16.304,162.67,3.641,2.649,2013.0,1215.2,0.743,0,1,0,0,0.41785094847681936,5.364457185118829,0
K03654.01,K03654.01,,6960446,KOI,FALSE POSITIVE,10.14873521,5.603,116120.0,6366.0,16.798,71.11,4.239,1.296,1045.0,250.9,0.965,0,1,0,0,1.0064119215059641,5.064907027159636,0
K03655.01,K03655.01,,8264097,KOI,FALSE POSITIVE,2.897436854,3.2833,289810.0,5780.0,17.687,64.69,4.438,1.0,1277.0,274.2,0.642,0,1,0,0,0.4620139798355689,5.462113366883571,0
K03728.01,K03728.01,Kepler-1517 b,7515679,KOI,CONFIRMED,5.546083089,2.717,2211.0,7358.0,12.252,22.27,3.538,4.037,2336.0,56.4,0.902,0,0,0,0,0.743986371701255,3.344588742578714,1
K03729.01,K03729.01,,9674592,KOI,FALSE POSITIVE,6.87366398,7.0845,9766.9,5662.0,15.933,12.01,4.575,0.805,859.0,143.2,0.958,1,0,1,0,0.8371882977752108,3.989756741146594,0
K03729.02,K03729.02,,9674592,KOI,FALSE POSITIVE,6.87366412,4.85,421.1,5767.0,15.933,2.39,4.438,1.0,878.0,23.0,0.537,1,0,1,0,0.8371883066207445,2.6243852414202653,0
K03731.01,K03731.01,,5650314,KOI,FALSE POSITIVE,1.070272827,4.2844,9886.5,4628.0,15.926,28.73,4.651,0.653,1224.0,284.0,1.269,0,0,1,0,0.029494499327573385,3.995042570695854,0
K07799.01,K07799.01,,6962901,KOI,FALSE POSITIVE,0.977170246,3.4842,151.1,5596.0,12.439,5.08,3.48,3.938,3226.0,94.5,0.646,0,1,1,0,-0.010029765393591109,2.1792644643390253,0
K03732.01,K03732.01,,8302302,KOI,FALSE POSITIVE,1.135930136,4.5036,27247.0,6247.0,15.524,52.05,4.489,0.954,1836.0,551.7,1.282,0,1,0,0,0.055351621443024204,4.435318691744062,0
K03807.01,K03807.01,,10581918,KOI,FALSE POSITIVE,1.801863222,7.2492,262580.0,7479.0,12.796,145.36,3.919,2.324,2721.0,463.4,0.681,1,0,0,0,0.25572182094650403,5.419261643991009,0
K03808.01,K03808.01,,3851949,KOI,FALSE POSITIVE,54.77145968,37.1871,7224.8,5145.0,13.939,34.32,3.466,3.866,777.0,751.1,0.637,0,1,0,0,1.738554315194296,3.8588258292696094,0
K03809.01,K03809.01,,9097892,KOI,FALSE POSITIVE,1.674690886,2.0179,527.4,6397.0,13.593,29.78,4.331,1.157,1813.0,118.6,1.212,0,1,1,0,0.22393465680969452,2.7221401254574156,0
K03810.01,K03810.01,,5769943,KOI,CANDIDATE,1.013774136,1.2774,33878.0,3644.0,16.758,18.59,4.871,0.389,827.0,166.8,1.161,0,0,0,0,0.005941207053327995,4.529917763683403,1
K03811.01,K03811.01,,4638237,KOI,CANDIDATE,290.1401717,2.1583,4836.0,5631.0,13.906,11.58,4.212,1.263,304.0,69.1,0.935,0,0,0,0,2.4626078637209874,3.6844862921887342,1
K02078.02,K02078.02,Kepler-1086 c,9351316,KOI,CONFIRMED,161.515617,6.548,2215.3,4243.0,15.561,2.88,4.637,0.641,211.0,25.2,0.001,0,0,0,0,2.208214520778689,3.3454325474991466,1
K03884.01,K03884.01,,4579313,KOI,FALSE POSITIVE,2.112405306,2.5845,489.0,5562.0,14.811,19.01,4.601,0.756,1225.0,42.2,1.207,0,1,1,1,0.3247772496911149,2.6893088591236203,0
K03885.01,K03885.01,,11614528,KOI,FALSE POSITIVE,1.870990236,1.8432,642.6,6384.0,15.546,26.1,4.419,1.086,1668.0,37.4,1.193,0,0,1,0,0.2720715210850521,2.807940721215499,0
K07787.01,K07787.01,,6590307,KOI,FALSE POSITIVE,1.33253834,3.737,62.4,5520.0,15.627,0.64,4.572,0.818,1453.0,9.7,0.164,0,0,1,0,0.12467971346663494,1.7951845896824241,0
K03887.01,K03887.01,,5308419,KOI,FALSE POSITIVE,1.241483276,2.195,141.0,6140.0,13.482,27.25,4.394,1.053,1847.0,32.0,1.227,0,1,1,1,0.09394087355644222,2.1492191126553797,0
K03656.01,K03656.01,,6312521,KOI,FALSE POSITIVE,3.01551943,3.1713,159580.0,5299.0,17.357,155.81,3.672,2.761,1837.0,367.3,0.851,0,1,0,0,0.4793621311205507,5.202978460737065,0
K03657.01,K03657.01,,4579321,KOI,FALSE POSITIVE,2.112395777,2.7714,262600.0,5780.0,17.388,115.26,4.438,1.0,1419.0,243.2,1.285,0,1,0,0,0.3247752905966928,5.41929472175346,0
K01932.02,K01932.02,Kepler-340 b,5202905,KOI,CONFIRMED,14.8444836,6.091,177.9,6642.0,12.345,2.49,4.057,1.846,1092.0,10.5,0.149,0,0,0,0,1.1715650942479083,2.250175948083925,1
K03658.01,K03658.01,,1575690,KOI,FALSE POSITIVE,2.252417903,1.9767,32296.0,3979.0,15.625,27.09,4.699,0.544,782.0,129.5,1.198,0,1,0,0,0.3526489706061091,4.509148736402258,0
K03659.01,K03659.01,,4386047,KOI,FALSE POSITIVE,2.900613144,3.7357,165480.0,5977.0,16.943,38.63,4.472,0.931,1289.0,617.7,0.334,0,1,0,0,0.4624898106264017,5.2187455122234745,0
K03660.01,K03660.01,,5103998,KOI,FALSE POSITIVE,174.7697122,2.3569,68139.0,5704.0,15.549,38.79,4.575,0.804,294.0,100.4,1.036,0,1,0,0,2.24246617106652,4.833395755623571,0
K03733.01,K03733.01,,9655858,KOI,FALSE POSITIVE,31.43284649,5.3541,178870.0,5780.0,17.481,57.21,4.438,1.0,577.0,154.0,0.815,0,1,0,0,1.4973837115592166,5.252537506990004,0
K02004.03,K02004.03,,12154526,KOI,CANDIDATE,1.72110057,1.922,29.7,5700.0,13.351,0.7,4.327,1.176,1607.0,9.3,0.767,0,0,0,0,0.2358062484332659,1.4727564493172123,1
K03734.01,K03734.01,,10275880,KOI,FALSE POSITIVE,9.72675447,19.6214,6641.6,6327.0,13.211,995.22,3.84,2.433,1363.0,366.4,4.676,0,1,1,1,0.987967953228214,3.822272716034444,0
K03735.01,K03735.01,,2166200,KOI,FALSE POSITIVE,8.096939227,2.8833,142890.0,6572.0,17.637,68.48,4.208,1.418,1194.0,177.9,0.786,0,1,0,0,0.9083208796148726,5.155001836231253,0
K03736.01,K03736.01,,3547315,KOI,FALSE POSITIVE,0.64234865,2.1184,39597.0,5441.0,16.639,25.76,4.553,0.791,1829.0,231.7,0.966,0,1,0,0,-0.19222918428137592,4.597662283582082,0
K03737.01,K03737.01,,6933781,KOI,FALSE POSITIVE,130.4194187,4.165,2290.9,5770.0,11.241,57.51,3.946,1.685,473.0,90.4,1.258,0,1,0,0,2.1153422601564817,3.3600061322290986,0
K03812.01,K03812.01,,6148271,KOI,FALSE POSITIVE,1.78526527,6.2233,1733.1,6505.0,14.026,41.19,4.342,1.228,1815.0,123.1,1.262,0,0,1,0,0.2517027564357166,3.238823622261075,0
K03813.01,K03813.01,,5386904,KOI,FALSE POSITIVE,4.8591441,3.8588,2183.6,6586.0,14.113,6.9,4.361,1.207,1303.0,81.6,0.932,0,0,1,0,0.6865597784428967,3.3391730856339237,0
K02048.02,K02048.02,,8956206,KOI,FALSE POSITIVE,99.673478,0.968,2496.0,4932.0,15.801,576.14,4.777,0.492,262.0,12.6,11.6846,0,0,1,0,1.9985796127693647,3.397244581010386,0
K03815.01,K03815.01,,6507433,KOI,CANDIDATE,4.7425521,1.11,3583.0,6161.0,15.432,7.27,4.454,1.053,1159.0,10.9,0.851,0,0,0,0,0.6760121105924813,3.5542468081661105,1
K03888.01,K03888.01,,8260198,KOI,FALSE POSITIVE,0.955297055,1.7405,846.1,5319.0,15.45,18.16,4.548,0.734,1550.0,67.3,1.193,0,1,1,0,-0.01986156109986542,2.927421695050419,0
K03889.01,K03889.01,,10733174,KOI,FALSE POSITIVE,280.476576,32.24,651.2,5869.0,13.608,3.16,4.528,0.892,268.0,38.7,0.974,0,1,1,0,2.447896597004916,2.813714391881145,0
K03891.01,K03891.01,,8765560,KOI,CANDIDATE,47.1096306,5.741,752.2,5258.0,13.731,78.98,3.597,2.78,751.0,35.1,1.23,0,0,0,0,1.6731096988251453,2.87633332908638,1
K03892.01,K03892.01,Kepler-1525 b,11760860,KOI,CONFIRMED,2.41660149,1.9699,83.6,5705.0,12.737,0.92,4.444,1.026,1343.0,33.7,0.035,0,0,0,0,0.3832050389209635,1.9222062774390163,1
K03661.01,K03661.01,,7910148,KOI,FALSE POSITIVE,4.252082243,2.7543,8290.5,5802.0,15.286,33.14,4.492,0.794,1064.0,254.8,1.268,0,1,1,0,0.6286016559772353,3.9185807236374566,0
K03662.01,K03662.01,,12459731,KOI,FALSE POSITIVE,14.180228311,4.5344,172740.0,6289.0,17.427,62.41,4.33,1.142,873.0,472.3,0.795,0,1,0,0,1.1516832233300682,5.237392915261726,0
K03663.01,K03663.01,Kepler-86 b,12735740,KOI,CONFIRMED,282.5253558,10.7965,9746.4,5725.0,12.62,8.98,4.506,0.913,264.0,696.0,0.248,0,0,0,0,2.451057430526671,3.988844231201643,1
K03664.01,K03664.01,,4678875,KOI,FALSE POSITIVE,1.87887673,6.60887,824390.0,6569.0,13.244,148.25,4.281,1.235,1846.0,3176.9,0.441,0,1,0,0,0.273898287691301,5.916132715068408,0
K03665.01,K03665.01,,7812175,KOI,FALSE POSITIVE,17.79391159,4.3194,93395.0,5780.0,16.328,33.3,4.438,1.0,697.0,247.0,0.692,0,1,0,0,1.2502714284222805,4.970323626438503,0
K03666.01,K03666.01,,7708193,KOI,FALSE POSITIVE,7.942583252,7.0612,88327.0,5516.0,15.994,219.02,3.765,2.178,1285.0,855.4,1.522,0,1,1,0,0.8999617756798233,4.946093480005892,0
K03738.01,K03738.01,,5478083,KOI,FALSE POSITIVE,15.85231085,4.8707,437860.0,5780.0,17.518,679.44,4.438,1.0,725.0,252.4,6.286,0,0,1,0,1.2000925798819395,5.641335272726408,0
K03740.01,K03740.01,,5215700,KOI,FALSE POSITIVE,0.656201038,4.17901,174860.0,6025.0,15.168,112.77,4.472,0.999,2157.0,2065.8,1.439,0,1,0,0,-0.18296308696838676,5.242690474052374,0
K03741.01,K03741.01,,8780959,KOI,FALSE POSITIVE,2.617280959,9.661,3089.9,6432.0,13.306,395.94,4.207,1.345,1689.0,262.4,3.651,0,1,1,1,0.41785034564098233,3.4899444243598032,0
K03741.02,K03741.02,,8780959,KOI,CANDIDATE,18.577903,20.11,99.8,6432.0,13.306,1.36,4.207,1.345,879.0,6.6,0.105,0,0,0,0,1.2689966909856318,1.999130541287371,1
K03742.01,K03742.01,,5565486,KOI,FALSE POSITIVE,1.412524016,5.74859,175780.0,6690.0,14.964,68.92,4.375,1.174,1978.0,1475.4,0.846,0,1,0,0,0.1499958405110233,5.244969460136198,0
K01776.01,K01776.01,,8453214,KOI,FALSE POSITIVE,5.77676732,6.822,5794.8,4401.0,15.466,26.2,4.621,0.645,670.0,74.1,1.273,0,1,1,1,0.7616848751275075,3.7630384514479713,0
K01792.01,K01792.01,Kepler-953 b,8552719,KOI,CONFIRMED,88.40678718,12.3079,1724.4,5611.0,12.16,4.55,4.388,1.073,410.0,328.0,0.535,0,0,0,0,1.946485608018397,3.2366380141818505,1
K02027.01,K02027.01,,8556077,KOI,FALSE POSITIVE,3.635723653,2.1862,80.0,6422.0,11.826,1.23,4.249,1.295,1478.0,43.1,0.677,0,0,1,0,0.560590865601027,1.9030899869919435,0
K07848.01,K07848.01,,7757698,KOI,FALSE POSITIVE,369.181947,3.239,913.0,5959.0,14.433,2.6,4.546,0.859,245.0,9.9,0.021,1,0,0,0,2.567240455869653,2.960470777534299,0
K01859.01,K01859.01,,8625821,KOI,FALSE POSITIVE,45.3968385,4.477,1355.2,5649.0,15.024,21.23,4.633,0.705,437.0,38.9,1.235,0,1,1,0,1.6570256090286233,3.1320033929866318,0
K01953.01,K01953.01,,8652999,KOI,FALSE POSITIVE,15.160166,5.856,307.9,5940.0,13.59,2.09,4.3,1.191,821.0,26.1,0.228,0,0,1,0,1.1807039567372812,2.488409688903198,0
K02088.01,K02088.01,,12164770,KOI,FALSE POSITIVE,2.63009438,11.226,388.9,6338.0,14.651,25.55,4.418,1.091,1480.0,69.4,1.195,0,0,1,1,0.41997133327217634,2.58983794314746,0
K02089.01,K02089.01,,9541322,KOI,FALSE POSITIVE,9.40527028,2.076,470.9,6347.0,14.685,25.39,4.464,0.996,938.0,20.7,1.212,0,0,1,0,0.9733712804207897,2.6729286904427223,0
